xmin,ymin,xmax,ymax,label,score,geometry,area,x,y
104.0,49.0,142.0,84.0,Tree,0.105601966381073,"POLYGON ((142 49, 142 84, 104 84, 104 49, 142 49))",1330.0,123.0,66.5
